Peptide,Protein,Y
2044,3850,0
1622,3987,0
2149,3510,0
1020,3546,0
2126,3906,0
1539,3581,0
669,2941,0
1759,3616,0
298,3029,0
2499,3635,0
1948,4081,0
1017,3185,0
1235,3879,0
2281,3266,0
1496,3310,0
2005,4055,0
244,3388,0
960,3005,0
1729,3915,0
2274,3725,0
2428,3422,0
108,3592,0
2368,3324,0
2140,3564,0
164,3959,0
557,2894,0
509,3464,0
281,3315,0
1827,3465,0
937,3869,0
1950,3855,0
1491,3418,0
2065,3824,0
456,3375,0
1305,3116,0
1672,3193,0
924,3750,0
1481,3850,0
207,3793,0
2046,3362,0
1576,3156,0
2422,3874,0
919,3999,0
1718,3413,0
1900,3277,0
1150,4057,0
162,3677,0
713,3429,0
1731,2978,0
2183,3739,0
1408,2889,0
1654,4036,0
267,3037,0
2308,3384,0
2364,3397,0
2562,3454,0
432,3770,0
602,3816,0
1461,3204,0
2461,3417,0
1662,3328,0
1129,3750,0
1461,3762,0
1334,3760,0
506,3430,0
1582,3830,0
1499,3032,0
848,3299,0
408,3913,0
480,3831,0
1241,3103,0
86,3866,0
427,3158,0
1304,3482,0
2231,2871,0
414,3003,0
459,4083,0
1980,3614,0
2443,3936,0
540,3565,0
317,3100,0
755,3977,0
595,3495,0
2537,3134,0
1431,3340,0
1344,3113,0
915,3871,0
445,3954,0
341,3488,0
346,3212,0
343,3337,0
2034,3294,0
1517,3765,0
827,3933,0
641,3232,0
1012,3957,0
398,3766,0
1957,3907,0
2044,3090,0
1920,3583,0
192,3589,0
1016,2997,0
2449,3279,0
1319,4007,0
331,3960,0
1090,3752,0
688,3551,0
1391,3757,0
848,3143,0
2432,2984,0
1940,3779,0
547,4059,0
2374,3381,0
871,3270,0
1061,3626,0
1808,4013,0
141,2955,0
79,3376,0
1370,2977,0
159,3325,0
1999,3925,0
1760,3765,0
945,3479,0
936,3507,0
1460,3562,0
2366,3300,0
960,3023,0
1968,3354,0
787,2931,0
1251,3121,0
1015,3935,0
1148,3348,0
2073,3545,0
1321,3249,0
711,4020,0
607,3971,0
608,3382,0
638,3186,0
539,3642,0
845,3915,0
1481,3331,0
1876,3996,0
1507,3422,0
1067,3207,0
465,3186,0
1476,3080,0
1378,3470,0
1337,4056,0
52,3103,0
2361,3665,0
547,3860,0
2256,3010,0
570,3047,0
927,2929,0
1003,2956,0
404,3848,0
1447,3866,0
15,3753,0
89,3147,0
1501,3171,0
2320,3941,0
1566,3730,0
2362,3630,0
1720,3024,0
2269,3362,0
1198,3982,0
1657,4022,0
309,3030,0
1301,3317,0
1986,3766,0
884,2854,0
97,4024,0
1169,2968,0
1712,3657,0
1112,3725,0
1963,3291,0
433,3187,0
1398,3328,0
1345,3951,0
1895,4036,0
1071,2963,0
2523,3242,0
2031,3405,0
589,3319,0
957,3544,0
375,4011,0
2402,3458,0
1288,2971,0
2403,3105,0
699,3797,0
443,3857,0
322,3870,0
1539,3977,0
1802,3467,0
1248,2985,0
2166,4003,0
1899,3498,0
2099,3907,0
303,3096,0
501,3781,0
1634,2875,0
1343,3652,0
49,3002,0
2397,3340,0
1360,4060,0
2170,3205,0
357,3165,0
391,3103,0
1387,3139,0
904,3515,0
755,3609,0
2073,3637,0
1584,2940,0
1571,3463,0
2445,3254,0
1582,3783,0
1666,3072,0
813,2936,0
1808,4083,0
281,2912,0
2370,2932,0
1907,3746,0
1648,3151,0
140,3960,0
1280,3187,0
2424,3546,0
1188,3061,0
2501,3859,0
1567,3283,0
667,3469,0
546,3665,0
665,3118,0
1395,3850,0
1608,3340,0
1658,3448,0
369,3878,0
421,3511,0
1422,3153,0
1709,3864,0
1721,3037,0
2438,3461,0
2185,2995,0
196,3419,0
504,3592,0
2230,2993,0
1382,2960,0
2365,2896,0
619,2987,0
738,3267,0
1236,3573,0
2381,3705,0
1979,3925,0
1155,3452,0
2290,3773,0
1615,3227,0
2029,3612,0
898,3178,0
1791,3344,0
2532,3237,0
2242,2944,0
2400,4070,0
542,3053,0
417,2901,0
1484,3602,0
1741,3989,0
466,3099,0
1379,4039,0
848,3100,0
2274,3071,0
667,4024,0
2415,3012,0
2097,3603,0
1430,3569,0
643,3773,0
789,3538,0
1359,3417,0
777,2977,0
1461,3901,0
1438,3135,0
2447,3593,0
2387,3026,0
971,3755,0
1177,4007,0
1436,3152,0
587,3519,0
215,4082,0
1619,2926,0
2165,3110,0
556,3983,0
821,3353,0
89,3945,0
21,3193,0
552,2980,0
1468,3100,0
2449,3060,0
1347,3235,0
2513,3430,0
2315,2894,0
2164,3965,0
253,3492,0
805,3925,0
1537,3852,0
1287,3583,0
829,3560,0
1587,3188,0
448,3271,0
2113,2959,0
2375,3191,0
1652,3367,0
880,3827,0
2488,3403,0
408,3157,0
2350,3572,0
971,3153,0
2356,3875,0
421,3248,0
1980,3108,0
1980,3570,0
412,3148,0
540,3380,0
391,3151,0
119,3760,0
2119,3375,0
1248,3300,0
1061,4004,0
937,3031,0
1939,3649,0
1949,3959,0
1844,3995,0
2290,3325,0
1930,3031,0
2188,3058,0
508,3134,0
606,3345,0
855,3124,0
2436,3676,0
266,3546,0
1950,4056,0
1913,3660,0
1733,4036,0
752,3186,0
1227,3991,0
1188,4022,0
1990,4057,0
2419,3101,0
1941,3184,0
682,3118,0
1350,3965,0
931,3689,0
878,3775,0
1492,3382,0
1838,3353,0
923,3696,0
1136,3240,0
919,3990,0
418,4074,0
575,3485,0
1270,3906,0
1450,2988,0
2193,3175,0
2027,2866,0
1244,4035,0
1004,3356,0
1386,3746,0
1172,3101,0
1690,3333,0
1811,3185,0
1010,3310,0
1148,2965,0
841,3803,0
292,3113,0
1164,2944,0
971,3819,0
546,3439,0
70,4054,0
367,3838,0
1806,3419,0
1448,2879,0
470,2954,0
2417,3737,0
1156,3492,0
2547,3723,0
972,3297,0
2074,4054,0
439,3035,0
1804,4009,0
31,3210,0
1788,3823,0
1458,3926,0
1248,3134,0
1099,4023,0
1900,3854,0
998,3639,0
502,3031,0
830,2876,0
1556,4054,0
2259,3975,0
2522,3200,0
872,3445,0
1255,3955,0
2193,4014,0
1500,3760,0
505,2940,0
90,3460,0
1671,3419,0
444,3967,0
2043,2904,0
1705,3617,0
2003,3044,0
1008,4062,0
2324,3997,0
2095,3927,0
244,3274,0
767,3052,0
304,3070,0
1649,3497,0
1637,3478,0
306,3943,0
1546,4048,0
256,3311,0
616,3767,0
2399,3193,0
993,3836,0
719,4038,0
672,3289,0
1858,3202,0
2029,3140,0
2254,3178,0
992,3263,0
876,3126,0
1447,3390,0
1804,3333,0
1742,3179,0
1744,3740,0
1541,2967,0
641,3366,0
1816,4086,0
504,3036,0
537,3780,0
355,2965,0
2544,3002,0
364,3323,0
2097,2897,0
1096,3091,0
1324,3186,0
1676,3161,0
138,2989,0
1589,3569,0
98,3493,0
1018,2913,0
161,3755,0
2270,3349,0
1649,3246,0
63,3369,0
152,3660,0
2474,3546,0
1534,2920,0
962,4070,0
2032,2880,0
392,3963,0
1274,3610,0
1699,3332,0
263,3995,0
2196,4053,0
2518,3546,0
641,3620,0
752,3395,0
1317,3108,0
2474,3278,0
2297,4067,0
882,3394,0
2164,3526,0
2325,3809,0
1284,4019,0
873,3468,0
988,3854,0
351,3714,0
1700,3929,0
911,3173,0
1616,3548,0
1701,3390,0
942,3289,0
818,2978,0
481,3482,0
1487,3377,0
151,3258,0
1641,3584,0
999,3411,0
1813,3451,0
1541,3298,0
1156,3297,0
1248,3123,0
922,2997,0
102,3449,0
1984,3079,0
2152,3287,0
1439,4012,0
2009,2863,0
2544,2958,0
1152,3542,0
2337,3685,0
367,3114,0
1656,3377,0
806,3111,0
1288,3534,0
1935,3662,0
1107,3538,0
1028,3889,0
1462,3121,0
701,3824,0
618,3269,0
1710,3421,0
601,3041,0
1649,3504,0
115,3432,0
1049,3842,0
2430,3348,0
1985,4057,0
363,3794,0
2308,2986,0
152,3084,0
2367,3539,0
132,3499,0
1851,2855,0
1114,3658,0
1455,4065,0
229,3177,0
2257,3344,0
2491,3146,0
554,4035,0
2510,3932,0
1399,3740,0
1420,2965,0
491,3247,0
2218,3137,0
1583,3339,0
2119,3006,0
1116,2856,0
2170,3906,0
1160,3193,0
1914,3434,0
745,3818,0
616,3339,0
1189,3958,0
528,3155,0
1966,3980,0
1533,4068,0
1682,3988,0
1255,2871,0
1227,3726,0
472,3949,0
1630,3332,0
998,3995,0
815,3172,0
31,2969,0
1796,3134,0
2197,3988,0
1618,3701,0
1591,3439,0
929,4023,0
776,3506,0
1497,3151,0
1680,2914,0
1130,3431,0
513,3747,0
197,3063,0
1437,3164,0
2076,3138,0
592,3922,0
435,3475,0
1944,3866,0
1874,3350,0
2395,3173,0
112,3315,0
2189,3332,0
245,3337,0
1601,4017,0
2381,3884,0
32,4080,0
2328,3943,0
232,4073,0
1657,2900,0
1520,3177,0
1619,2858,0
361,3867,0
1497,3436,0
1013,3738,0
481,3899,0
2330,3895,0
1345,3427,0
1950,3659,0
984,2860,0
1527,2879,0
281,3086,0
2517,2999,0
860,3308,0
1787,3532,0
1196,3299,0
1824,3435,0
541,3485,0
1632,3242,0
1832,3654,0
1274,3815,0
2512,2950,0
588,3164,0
817,3763,0
786,2914,0
2269,3579,0
1571,3362,0
2082,3696,0
1786,3099,0
571,3512,0
1797,3774,0
2325,4030,0
1296,3274,0
2072,4077,0
1069,3224,0
608,3185,0
658,3372,0
1347,4018,0
1045,3861,0
1295,3525,0
1986,2913,0
2511,3231,0
1555,3265,0
2056,3406,0
960,2899,0
50,3275,0
1257,3357,0
2409,3794,0
2482,3878,0
407,3873,0
1596,3383,0
351,3318,0
1028,3905,0
82,3859,0
635,3344,0
2036,3645,0
35,3970,0
828,3653,0
2525,3547,0
2156,3864,0
432,4035,0
2146,3095,0
1722,3084,0
1163,3506,0
2008,3445,0
61,4078,0
2423,3076,0
1361,3043,0
2355,3000,0
389,3218,0
2013,3502,0
855,3511,0
31,3768,0
1786,3458,0
2210,3778,0
671,3183,0
418,4039,0
2292,3466,0
322,3294,0
745,3398,0
841,3289,0
729,3109,0
74,3420,0
1398,3443,0
1562,3848,0
1668,3603,0
2328,3811,0
1108,3574,0
1309,3282,0
423,3935,0
275,3082,0
821,2881,0
1704,3965,0
2460,4063,0
25,3917,0
2316,4020,0
1478,2992,0
2059,3520,0
573,3513,0
878,3810,0
1687,3469,0
1800,2920,0
2546,3544,0
1323,2854,0
1086,4012,0
945,2921,0
1941,2936,0
1809,3598,0
854,3527,0
2521,4011,0
488,3862,0
2049,3282,0
2156,3994,0
2073,2966,0
2391,3225,0
1624,3892,0
625,3998,0
1750,3976,0
677,3834,0
401,3035,0
894,3586,0
766,3991,0
2358,3379,0
528,3866,0
1984,3792,0
608,3418,0
1125,2949,0
1931,3724,0
732,3887,0
780,3768,0
2183,3711,0
786,3454,0
1304,3732,0
102,3362,0
383,3548,0
2055,3991,0
2098,4022,0
1003,3079,0
2105,2883,0
1777,3052,0
1536,3629,0
2461,3714,0
114,3106,0
212,3608,0
2071,3058,0
1847,3286,0
156,3716,0
2320,3508,0
2503,3193,0
834,3172,0
1140,2912,0
1333,3340,0
1603,3080,0
682,3482,0
1899,3644,0
1480,3580,0
1587,3705,0
1683,3201,0
1426,3595,0
1962,3962,0
1974,3552,0
1279,3642,0
1427,4077,0
1097,3884,0
2363,3670,0
1717,3250,0
504,3190,0
1329,2961,0
197,3084,0
1122,3066,0
2344,3924,0
784,3938,0
1464,2944,0
2250,3777,0
487,3167,0
929,3140,0
2216,4076,0
1503,3302,0
1030,3813,0
2506,3711,0
590,3608,0
1509,3131,0
1078,2878,0
464,3826,0
590,3697,0
2040,3672,0
109,2891,0
2492,3420,0
1608,3521,0
4,3084,0
1652,3898,0
1636,3110,0
86,3555,0
140,3338,0
2557,3227,0
830,3633,0
883,3891,0
2098,3293,0
2442,3544,0
264,3225,0
1410,3063,0
116,3662,0
631,2951,0
2188,3410,0
375,3411,0
1077,3019,0
2119,3085,0
1313,3364,0
1897,3236,0
289,3446,0
2525,3302,0
988,3932,0
5,2913,0
145,2967,0
1476,3589,0
2261,3515,0
2189,3284,0
1938,3972,0
1687,2933,0
1395,3575,0
2401,4077,0
1099,3799,0
554,3263,0
721,3945,0
800,3289,0
2136,3011,0
1918,3284,0
2121,3186,0
2407,3173,0
319,3761,0
2001,3956,0
1591,3149,0
983,3110,0
2511,3090,0
2354,3509,0
913,3153,0
88,3003,0
457,1990,0
2309,3220,0
1724,3348,0
1345,3727,0
1901,3135,0
1067,3466,0
958,3317,0
362,2896,0
2100,3584,0
222,2894,0
2533,3490,0
2406,3656,0
106,4068,0
492,3561,0
1224,4045,0
2277,3709,0
937,3518,0
59,3495,0
2044,2956,0
1319,3742,0
1902,3335,0
1709,3402,0
2356,3494,0
305,3027,0
1602,3641,0
1452,3121,0
999,3388,0
1077,3506,0
906,3505,0
1082,3190,0
447,3023,0
1420,3474,0
460,3233,0
1278,3023,0
396,3747,0
2153,2937,0
1671,3001,0
1112,3551,0
974,3105,0
1264,3263,0
2000,3679,0
1586,3036,0
232,3578,0
1545,3383,0
217,3351,0
539,3506,0
1394,3244,0
637,3314,0
1586,4058,0
272,3478,0
1392,3801,0
135,3788,0
111,3136,0
444,3809,0
1162,3207,0
1243,3766,0
2376,3529,0
1350,3129,0
1835,3992,0
964,2979,0
2301,2969,0
865,3749,0
529,2972,0
2297,4053,0
774,3924,0
1939,3122,0
2251,3335,0
1187,3206,0
1189,3430,0
990,3046,0
2432,3171,0
1116,3324,0
883,3216,0
361,2938,0
1464,3889,0
1315,3973,0
1749,2903,0
1145,3842,0
46,2998,0
1174,3438,0
1063,2879,0
1869,3415,0
507,3066,0
1827,3865,0
669,3928,0
1984,3180,0
742,3054,0
1784,2883,0
1238,3837,0
731,3405,0
703,3325,0
2289,3397,0
2451,3471,0
2019,3970,0
10,3026,0
1657,2942,0
1097,3157,0
377,3519,0
1674,3096,0
1059,3224,0
939,2954,0
1655,3719,0
1426,3989,0
2014,3412,0
2315,4072,0
2380,3197,0
246,4059,0
679,3554,0
2436,2889,0
111,2879,0
121,3615,0
2110,3150,0
280,3712,0
2122,3737,0
2021,3839,0
2080,2967,0
2154,3945,0
1052,4023,0
1847,3501,0
1806,3077,0
66,3844,0
1888,3896,0
2365,3153,0
1265,3821,0
989,3848,0
142,3947,0
899,3433,0
2312,3707,0
1180,3533,0
2470,3988,0
1986,3536,0
1042,3626,0
2185,3506,0
765,3648,0
547,3950,0
42,3995,0
2361,3275,0
16,4034,0
831,3172,0
2333,3400,0
2551,3413,0
1714,3249,0
1942,3185,0
554,3029,0
1822,3303,0
171,3266,0
157,3968,0
1031,3856,0
1667,3880,0
1506,3053,0
750,3529,0
1051,3868,0
2216,3551,0
1655,3659,0
1772,3775,0
924,3916,0
2206,3433,0
968,4005,0
2024,3784,0
458,3591,0
1105,3785,0
375,3868,0
84,3776,0
456,3260,0
1364,3157,0
465,3723,0
358,3300,0
1953,2955,0
1798,3995,0
1036,3219,0
319,3211,0
393,3857,0
1707,4020,0
407,3583,0
366,3736,0
1769,3432,0
2472,2861,0
407,3431,0
2177,2880,0
2222,3350,0
2025,3940,0
163,3739,0
323,3462,0
824,2944,0
2428,3946,0
217,3330,0
2130,3844,0
614,3457,0
1296,3800,0
1843,3739,0
1367,3400,0
503,3368,0
1219,3509,0
2185,2904,0
1252,4060,0
467,2917,0
686,3596,0
21,3072,0
2534,3385,0
1577,3324,0
619,3636,0
1402,3189,0
89,3947,0
2136,3547,0
2041,3776,0
1795,2971,0
1555,3171,0
2144,3242,0
2147,3180,0
1504,3248,0
2046,3061,0
409,3474,0
1583,3167,0
1230,3783,0
1546,3455,0
1967,3797,0
2268,3503,0
1320,3472,0
1943,3009,0
828,3274,0
1454,4067,0
677,2890,0
131,3675,0
517,4070,0
2005,4079,0
1844,3094,0
2152,3120,0
2271,3447,0
2493,3631,0
1567,3376,0
4,3232,0
1388,2994,0
1711,3482,0
1654,2968,0
1106,3618,0
1438,3740,0
1765,2899,0
647,3693,0
432,3166,0
397,3596,0
426,3788,0
1260,3181,0
2095,3813,0
1740,3846,0
1463,3797,0
1232,3462,0
2517,3640,0
1570,3084,0
1083,3494,0
443,3943,0
2223,4001,0
2479,3060,0
1302,3378,0
2012,3436,0
1867,3795,0
2557,3424,0
370,2977,0
1784,2902,0
960,4080,0
1558,3921,0
82,3230,0
883,3833,0
1555,3875,0
655,3816,0
90,3812,0
85,3794,0
1753,2906,0
2018,3950,0
946,3124,0
2338,4078,0
306,3957,0
1005,2975,0
323,3227,0
2561,3025,0
541,3974,0
2467,4071,0
1876,3561,0
421,4057,0
1928,3822,0
2114,3380,0
199,3496,0
445,3157,0
2304,3376,0
28,4004,0
1527,4074,0
1712,3994,0
343,3841,0
1658,3269,0
71,2899,0
662,3062,0
1974,3322,0
1895,2853,0
332,3565,0
1304,3303,0
908,3752,0
1818,3233,0
1389,3490,0
595,3075,0
897,3322,0
2489,3189,0
1913,4072,0
1311,3086,0
98,3384,0
1089,3111,0
1293,2978,0
1562,3553,0
321,3413,0
2568,3994,0
2473,3589,0
2230,3129,0
1255,3952,0
1970,2885,0
314,3130,0
2549,3320,0
1969,3658,0
1157,3745,0
2301,3658,0
1149,3578,0
1114,3612,0
455,3290,0
1560,3227,0
556,3216,0
2483,3243,0
2506,3542,0
1253,3844,0
1270,3511,0
28,3976,0
21,3467,0
1856,3750,0
1954,3971,0
1566,3619,0
2311,3478,0
1423,3281,0
159,4029,0
1675,4044,0
1429,3636,0
1975,3699,0
2042,2873,0
1098,3096,0
532,3018,0
956,3293,0
277,3618,0
146,3993,0
1917,3187,0
986,3434,0
1941,3968,0
1800,3118,0
2526,2892,0
1118,2887,0
1176,2877,0
1769,3428,0
121,2941,0
2098,3938,0
1691,3892,0
2392,3066,0
2452,3256,0
2005,3001,0
1892,3164,0
1013,3470,0
711,3087,0
1818,3090,0
1916,3372,0
1605,3393,0
2112,3479,0
812,3370,0
1258,3359,0
465,3098,0
384,4027,0
2289,3931,0
316,3321,0
1387,3191,0
867,3846,0
718,2879,0
2505,3001,0
1616,3046,0
1117,3593,0
1494,3310,0
538,3347,0
167,3978,0
1466,4015,0
2482,3314,0
1985,3644,0
719,3114,0
2452,3393,0
575,3149,0
997,3128,0
1831,3127,0
1871,2851,0
161,3508,0
1236,3403,0
265,3185,0
297,3933,0
830,2888,0
1314,3785,0
184,3434,0
807,4001,0
955,3718,0
1202,3217,0
824,3276,0
1151,2850,0
465,3831,0
1660,3523,0
1840,3742,0
1263,3567,0
2126,3752,0
1091,3905,0
1478,3424,0
593,3087,0
1420,3920,0
389,3218,0
2047,3178,0
490,3105,0
1317,3959,0
2482,3016,0
44,3077,0
2164,2975,0
919,3217,0
1505,2856,0
1418,3121,0
1672,4083,0
203,3658,0
238,3953,0
2080,4032,0
1497,3402,0
1580,3038,0
1683,3230,0
440,2933,0
1816,3850,0
478,2887,0
2122,3517,0
800,3744,0
384,3596,0
1261,3546,0
620,3548,0
1473,3792,0
1867,3250,0
2258,3382,0
440,3066,0
475,4020,0
2188,3595,0
1499,3389,0
2426,2962,0
1011,4010,0
263,3566,0
1358,3220,0
158,2861,0
1614,3332,0
221,3229,0
1134,3744,0
879,3491,0
1278,3243,0
858,3167,0
539,3487,0
170,3032,0
1294,3006,0
648,3341,0
1637,3260,0
1131,3854,0
1813,3593,0
2347,3976,0
1444,3660,0
776,3049,0
359,3855,0
487,3209,0
2119,3239,0
75,3721,0
1677,2935,0
291,2945,0
255,3955,0
1762,3117,0
1801,3237,0
2187,4058,0
1927,3164,0
743,3199,0
704,3195,0
2558,3022,0
2262,2851,0
2248,3275,0
1264,3738,0
1062,3008,0
2311,2967,0
81,2852,0
2449,2940,0
1118,3967,0
1349,3091,0
1872,3366,0
606,3972,0
559,3628,0
58,4049,0
146,3844,0
110,3230,0
2019,3604,0
1464,3495,0
330,3358,0
2194,3889,0
1491,3520,0
1653,3029,0
1515,3984,0
2498,2943,0
1964,3011,0
1644,2928,0
274,3283,0
1015,4086,0
191,3549,0
1656,3378,0
1404,3360,0
1312,3018,0
1218,3757,0
524,3529,0
526,4027,0
1416,3063,0
1894,3312,0
2479,3075,0
660,3856,0
2306,3265,0
64,3779,0
2304,4017,0
1851,3531,0
2189,3198,0
764,3044,0
2206,3643,0
2222,3493,0
2549,3777,0
2496,2850,0
111,2865,0
2371,3072,0
2191,3886,0
60,3503,0
1562,3217,0
1202,3956,0
911,3510,0
899,3792,0
1960,3917,0
2359,3627,0
2454,3136,0
993,3389,0
1743,4060,0
25,3993,0
1186,3216,0
1658,2899,0
1524,3954,0
2418,4022,0
1274,2873,0
323,3386,0
570,3561,0
1825,2943,0
1034,4003,0
1422,3922,0
195,3823,0
1688,3621,0
742,3387,0
1578,3221,0
1320,4045,0
1281,3867,0
184,2859,0
488,3801,0
1529,3808,0
2329,3323,0
2315,3182,0
2233,3707,0
2415,3459,0
549,3968,0
1975,3015,0
1586,3400,0
1985,3953,0
1735,4009,0
2428,3603,0
610,2982,0
2124,3978,0
679,3826,0
388,2907,0
1928,3682,0
2515,4042,0
735,3070,0
1096,2992,0
2058,3535,0
2062,2851,0
696,3701,0
151,4084,0
1751,3829,0
2037,3882,0
866,3823,0
85,2900,0
1477,3777,0
1368,2935,0
2100,3297,0
108,3492,0
2162,3940,0
184,3651,0
2150,4042,0
2163,3789,0
828,3058,0
941,2859,0
1585,3052,0
1954,3236,0
1755,3143,0
1601,3663,0
883,3006,0
490,3310,0
2125,3080,0
16,3070,0
1421,4063,0
582,3068,0
1560,2856,0
1588,3744,0
992,4060,0
51,3658,0
319,4089,0
1649,3252,0
1688,3088,0
1923,3275,0
1991,4077,0
668,3915,0
1236,3485,0
597,3109,0
1626,3033,0
778,3386,0
1236,3660,0
938,3121,0
2093,3137,0
823,3660,0
182,4058,0
2241,3848,0
421,3682,0
2218,2878,0
228,2922,0
1609,3821,0
570,3009,0
827,3172,0
1331,2899,0
1656,3766,0
2217,3188,0
1327,3692,0
346,4058,0
400,3943,0
946,3446,0
1397,4030,0
146,2902,0
1783,3777,0
95,3138,0
777,3145,0
955,2855,0
1895,3635,0
1559,3974,0
2349,3459,0
110,3572,0
2064,3524,0
532,3000,0
129,2964,0
2504,3206,0
1846,3375,0
832,3356,0
966,3166,0
633,3754,0
2061,3445,0
1766,3585,0
880,3807,0
247,3844,0
2285,2946,0
1547,4007,0
885,3550,0
1253,2987,0
350,3873,0
58,3420,0
1547,3611,0
2408,3184,0
195,3334,0
95,2996,0
425,3733,0
2418,3739,0
1669,3537,0
1264,3974,0
1298,4058,0
824,3362,0
1821,4089,0
1045,3122,0
2442,2958,0
1676,3043,0
976,3165,0
1838,3044,0
146,3197,0
2063,3049,0
2505,3821,0
1921,3450,0
2069,3898,0
1613,3393,0
2478,3873,0
2216,3411,0
2101,3290,0
702,3562,0
1484,3939,0
2245,2986,0
1635,3735,0
2107,3994,0
517,3961,0
315,2906,0
2303,4039,0
2368,3385,0
1401,3777,0
1587,3388,0
1992,3037,0
1914,3232,0
288,3840,0
1764,3738,0
1556,4032,0
908,3197,0
36,4035,0
1433,3550,0
508,4020,0
422,2914,0
2062,3563,0
334,3026,0
1737,2921,0
1785,4046,0
567,3688,0
2533,3350,0
896,4080,0
1952,3699,0
590,2903,0
2529,3263,0
838,3883,0
379,3962,0
1904,3137,0
1025,3453,0
2042,3218,0
1578,3975,0
183,3045,0
1837,3734,0
2558,3749,0
2560,3336,0
1441,3925,0
1955,3781,0
1253,3877,0
2508,3637,0
1363,3179,0
701,4053,0
45,3521,0
1838,2964,0
1106,3235,0
2521,3641,0
2085,3284,0
2138,4085,0
1363,3035,0
607,3743,0
47,3250,0
1399,2899,0
2541,3227,0
1912,3962,0
1334,3552,0
1750,3260,0
58,3180,0
1758,3280,0
1198,3822,0
1664,3336,0
2446,3735,0
942,3274,0
805,3003,0
2507,3580,0
950,3697,0
248,3448,0
999,3923,0
1685,3488,0
188,3042,0
700,3286,0
1185,3341,0
1334,2869,0
2033,3535,0
63,3492,0
234,3640,0
268,3717,0
1357,3781,0
1681,2879,0
2146,3130,0
1207,3890,0
1919,2876,0
369,3577,0
1038,3972,0
1734,3330,0
2421,3269,0
778,3231,0
866,3533,0
1441,3955,0
249,3442,0
807,3019,0
19,3112,0
304,3721,0
327,3440,0
2160,3719,0
1122,3744,0
924,3730,0
1220,2866,0
664,3727,0
680,3635,0
1537,3472,0
91,3079,0
2272,2950,0
1984,3072,0
962,4014,0
1262,4006,0
453,4072,0
8,3679,0
399,3479,0
2516,3354,0
907,3340,0
211,2986,0
219,3269,0
2306,3052,0
1526,3682,0
2151,3130,0
689,3445,0
854,3456,0
372,3118,0
41,3176,0
2474,2853,0
878,3837,0
1215,3825,0
504,3250,0
924,3020,0
1818,3197,0
2321,3254,0
2547,3346,0
1006,3634,0
299,3222,0
580,3472,0
2133,3876,0
1010,3370,0
707,4021,0
2407,3975,0
1416,3007,0
88,3796,0
774,3044,0
2197,3135,0
918,3913,0
2523,4002,0
1270,3201,0
639,2980,0
1007,3474,0
2138,3983,0
1008,3634,0
2169,3723,0
867,3967,0
2515,3967,0
1948,2997,0
119,3692,0
686,2912,0
446,3160,0
1542,3814,0
2065,3151,0
1781,3460,0
1607,3644,0
813,3449,0
394,3872,0
1358,3945,0
2511,3911,0
2329,3235,0
177,3401,0
148,3521,0
2351,3713,0
1293,3512,0
2145,3451,0
2344,3061,0
1193,3938,0
970,3120,0
1310,3824,0
596,3566,0
338,2861,0
1428,4001,0
113,3951,0
63,3715,0
1957,2883,0
895,3724,0
107,2895,0
918,3781,0
2143,3815,0
2398,3905,0
344,3296,0
2083,3582,0
769,3727,0
1661,3102,0
138,3070,0
288,2869,0
222,4080,0
254,3220,0
1436,3766,0
1940,3848,0
573,2903,0
991,3860,0
1365,2882,0
531,3957,0
680,2976,0
818,3483,0
845,3372,0
896,3098,0
2127,3881,0
2461,3315,0
2047,3061,0
2367,3382,0
591,3048,0
1809,3979,0
878,2991,0
352,3316,0
1909,3376,0
1304,3397,0
1343,3838,0
595,2919,0
2551,3299,0
1132,4038,0
1575,4018,0
2327,3594,0
85,3634,0
335,3684,0
322,3968,0
12,3089,0
1802,3980,0
1134,3034,0
2056,3519,0
581,3656,0
1525,3814,0
1987,3861,0
304,3839,0
1387,4056,0
2175,4032,0
949,3172,0
2087,3579,0
525,3271,0
1543,2877,0
1603,2875,0
2060,3362,0
1992,3562,0
1428,3836,0
450,4052,0
1306,2965,0
521,3122,0
88,3846,0
2023,2999,0
1389,2873,0
1546,2968,0
1937,3363,0
249,3025,0
173,3331,0
1815,3052,0
162,3319,0
2357,3023,0
2559,3112,0
647,3307,0
611,3149,0
2316,3533,0
1827,3711,0
1084,3881,0
365,3741,0
64,2857,0
2088,3715,0
239,3057,0
323,3203,0
1015,3120,0
1694,3682,0
669,3881,0
1845,3691,0
107,3040,0
83,3742,0
525,3550,0
646,3172,0
76,3767,0
2273,3208,0
1800,4079,0
152,3108,0
1864,3227,0
238,4039,0
301,4089,0
2527,3170,0
392,3131,0
2255,3655,0
49,3986,0
1888,3259,0
198,3836,0
172,3983,0
1671,3458,0
1064,3962,0
155,3567,0
1683,4061,0
1889,3672,0
116,3062,0
970,3637,0
1578,3402,0
1320,3932,0
1871,3273,0
884,3076,0
377,3234,0
77,4078,0
1957,3944,0
1980,3967,0
1675,3368,0
267,3538,0
288,2943,0
1196,3763,0
2440,3340,0
54,2998,0
1713,3955,0
1130,3315,0
1287,3134,0
95,3025,0
2487,2975,0
2525,3172,0
2212,2915,0
2292,3430,0
699,3062,0
1367,3448,0
2520,3370,0
1902,3242,0
689,3298,0
550,3470,0
1251,3778,0
2103,3442,0
1065,4068,0
542,3509,0
607,3780,0
619,3535,0
465,3465,0
