Peptide,Protein,Y
P0ADB4,P31679,0
P56976,P39398,1
P56976,P39396,1
P56976,P39386,0
P56976,P39381,0
P56976,P39357,1
P56976,P39352,1
P56976,P0ADE4,0
P56976,P0AAE0,1
P56976,P25519,0
P56976,P26365,0
P56976,P39282,0
P56976,P00363,0
P56976,P39276,1
P56976,P30845,0
P56976,P32137,0
P56976,P32135,0
P56976,P21177,0
P56976,P0AAB4,1
P56976,P0AAA7,1
P56976,P0ACC7,1
P56976,P17169,0
P56976,P26218,0
P56976,P31466,0
P56976,P31462,1
P56976,P25714,1
P56976,P31448,0
P56976,P31440,1
P56976,P0AG24,1
P56976,P0AC75,1
P56976,P16916,1
P56976,P09053,0
P56976,P37662,1
P56976,P37643,0
P56976,P37621,0
P56976,P0AG80,1
P56976,P18956,0
P56976,P0A6U8,1
P56976,P45804,1
P56976,P02918,0
P56976,P45546,1
P56976,P13656,1
P56976,P45763,0
P56976,P45756,1
P56976,P16256,0
P56976,P45420,0
P56976,P0A749,0
P56976,P24228,1
P56976,P0AAI3,1
P56976,P42628,0
P56976,P76655,0
P56976,P02930,1
P56976,Q46817,0
P56976,P63340,0
P56976,P39196,0
P56976,P77031,1
P56976,Q46892,0
P56976,P0AGD7,0
P56976,P60785,0
P56976,P0A6B7,1
P56976,P76578,0
P56976,P77774,0
P56976,P24177,0
P56976,P67729,0
P56976,P0AA93,1
P56976,P52600,1
P56976,P76507,0
P56976,P77549,0
P56976,P39263,0
P56976,P0A6A3,0
P56976,P76473,0
P56976,P77215,0
P56976,P76470,0
P56976,P45508,0
P56976,P06996,0
P56976,P33941,0
P56976,P28246,0
P56976,P0AD14,0
P56976,P33341,0
P56976,P36554,0
P56976,P76398,0
P56976,P76397,1
P56976,P38097,0
P56976,P76387,0
P56976,P71237,0
P56976,P71238,0
P56976,P24174,0
P56976,P77377,0
P56976,P71243,0
P56976,P71244,1
P56976,P76373,1
P56976,P0AA47,0
P56976,P07017,1
P56976,P0AFS9,0
P56976,P76269,1
P56976,P05041,0
P56976,P69451,0
P56976,P0ABD1,0
P56976,P38055,0
P56976,P77529,0
P56976,P76198,1
P56976,P76197,0
P56976,P37340,0
P56976,P37597,0
P56976,P77389,0
P56976,P43531,0
P56976,P77228,0
P56976,P31126,0
P56976,P31122,0
P56976,P32051,0
P56976,P76137,0
P56976,P31826,0
P56976,P64426,0
P56976,P24211,1
P56976,P76115,0
P56976,P76103,0
P56976,P05704,1
P56976,P76083,0
P56976,P77747,0
P56976,P77348,1
P56976,Q47622,0
P56976,P0A6H8,1
P56976,P23843,0
P56976,P13482,1
P56976,P0AAI5,0
P56976,P62517,1
P56976,P33136,1
P56976,P75920,0
P56976,P69434,1
P56976,P75882,0
P56976,P38134,1
P56976,P26458,0
P56976,P26459,0
P56976,P22523,0
P56976,P37443,0
P56976,P21503,1
P56976,P46889,1
P56976,P23886,0
P56976,P75831,1
P56976,P75810,0
P56976,P0AEY8,1
P56976,P75783,1
P56976,P75780,0
P56976,P0AA84,1
P56976,P75750,1
P56976,P75742,0
P56976,P77779,1
P56976,P0AD65,0
P56976,P0AEJ2,0
P56976,P11454,0
P56976,P13039,1
P56976,P38054,1
P56976,P77239,0
P56976,P31600,0
P56976,P77468,1
P56976,P75712,0
P56976,P77400,1
P56976,P0AAG5,0
P56976,P77265,0
P56976,P0AE16,0
P56976,P77726,0
P56976,P0AG90,0
P56976,P77199,1
P56976,Q47536,0
P56976,P77187,0
P56976,P77802,1
P56976,P75683,0
P56976,Q47146,1
P56976,P06971,1
P56976,P33129,0
P56976,P31666,0
P56976,P14900,1
P56976,P11880,1
P56976,P22188,1
P56976,P31553,1
P0ADB7,P37690,1
P0ADB4,P0A6A0,1
P0ADB4,P77196,0
P0ADB4,P77199,1
P56976,P0A6A0,1
P56976,P37650,0
P56976,P77196,0
P56976,P33369,0
P56976,P77199,0
Q2EES6,P45546,1
Q2EES6,P0A8N3,1
Q2EES6,P23843,0
Q2EES6,P0C0V0,1
Q2EES1,P31473,0
Q2EES1,P0ADN0,0
Q2EES1,P37624,0
Q2EES1,P09831,1
Q2EES1,P0A825,0
Q2EES1,P00370,0
Q2EES1,P17411,0
Q2EES1,P77337,0
Q2EES1,P77689,0
Q2EES1,P26616,1
Q2EES1,P23843,0
Q2EES1,P0C0V0,1
P56100,P31473,0
P56100,P0ADN0,0
P56100,P17411,1
P56100,P77337,1
P56100,P76042,0
P56100,P0AFR2,0
P36937,P31473,0
P36937,P50466,1
Q47272,P0ADN0,0
Q47272,P08394,0
Q47272,P22106,0
Q47272,P0C0V0,1
P37305,P36655,1
P37305,P39452,1
P37305,P36928,1
P37305,P26616,1
P37305,P0ABH9,1
Q6BF25,P00562,1
Q6BF25,P0ADN0,1
Q6BF25,P0A749,0
Q6BF25,P07648,1
P77494,P00562,1
P77494,P75796,0
P77091,P09831,0
P0ADB7,P36655,0
P0ADB7,P31473,0
P0ADB7,P0A8N3,1
P0ADB7,P0A6H1,1
P0ADB4,P0A6H5,1
P0ADB4,P0ADN0,0
P0ADB4,P36928,1
P0ADB4,P0AFR2,0
P0ADB4,P0A6Z3,1
P56976,P77444,0
P56976,P00934,1
P0AD83,P36655,0
P0AD83,P45546,1
P0AD83,P08394,1
P0AD83,P0C0V0,1
P62522,P31473,0
P62522,P45546,0
P62522,P09831,0
P62522,P63284,1
P62522,P0A825,0
P62522,P26616,1
P62522,P23843,0
P62522,P0ABH9,1
P62522,P0C0V0,0
P0AD89,P31473,0
P0AD89,P0ADN0,0
P0AD89,P09831,0
P0AD89,Q46901,0
P0AD89,P00370,1
P0AD89,P17411,1
P0AD89,P77337,1
P0AD89,P26616,1
P0AD89,P23843,0
P0AD89,P0AFR2,0
P0AD89,P0ABH9,1
P0AD89,P31552,1
P0AD89,P00561,1
P03061,P31473,0
P03061,P0A850,0
P0A7Q6,P36655,0
P0A7Q6,P31473,0
P0A7Q6,P0ADN0,0
P0A7Q6,P38036,0
P0A7Q6,Q46901,0
P0A7Q6,P36928,0
P0A7Q6,P0AFR2,0
P0A7Q6,P0ABH9,1
P0A7Q6,P0AD65,0
P0A7Q6,P0A6Z3,1
P0A7Q6,P0C0V0,0
P64567,P31473,0
P64512,P00370,0
P64512,P0C0V0,0
P64508,P09831,0
P64508,P0A825,1
P64508,P00370,0
P64508,P0C0V0,0
P76164,P0ADN0,0
P76164,P38038,1
P68191,P75796,0
P76061,Q46901,0
P76061,P0A6H1,1
P0AAW9,P36655,1
P0AAW9,P15977,1
P0AAW9,P17411,0
P0AD86,P0ADN0,0
P0AD86,P0A8N3,1
Q2EES1,Q46925,0
P77494,Q46925,0
P77494,P33937,1
P62522,P33937,1
P0A7Q6,Q46925,0
Q47272,P46855,0
Q47272,P00452,0
Q47272,P0AFF4,0
Q47272,P11880,0
Q47272,P76361,0
P76164,P0AES6,0
P76164,P0AES4,0
P76164,P77199,0
Q47272,P07395,0
Q47272,P0AES4,0
P76164,P08394,0
P76164,P0AG76,0
P76164,P75920,0
P76164,P0A8G0,0
P76164,P03004,0
P76164,P03018,0
Q47272,P15038,0
Q47272,P0AED9,0
P76164,P14900,0
P76164,P0A8F8,0
P76164,P75870,0
P77091,P11557,0
P76164,P11557,0
Q47272,P0AEB2,0
P76164,P25519,0
P76164,P31060,0
P76164,P0A940,1
Q47272,P0A940,1
P76164,P22523,1
Q47272,P75955,1
P77091,P60240,1
Q47272,P0ABG4,1
Q47272,P05719,1
P76164,P76102,1
Q47272,P75870,1
P77091,P10443,1
P76164,P52097,1
Q47272,P0A850,1
Q47272,P32051,1
Q47272,P30958,1
P76164,P22188,1
Q47272,P0ABS5,1
P76164,P0A6F5,1
P77091,P0AES4,1
P76164,P0AG67,1
Q47272,P24554,1
Q47272,P22523,1
P77091,P46133,1
P77091,P10121,1
Q47272,P14900,1
Q47272,P07648,1
Q47272,P76072,1
P77091,P03004,1
P77091,P0ABH0,1
Q47272,P08957,1
Q47272,P00579,1
P76164,P11880,1
Q47272,P24228,1
P77091,P0ABS5,1
Q47272,P22188,1
Q47272,P25772,1
P77091,P33224,1
Q47272,Q46901,1
Q47272,P08394,1
Q47272,P32128,1
P77091,P06710,1
Q47272,P17994,1
Q47272,P0A6Y8,1
Q47272,P0AD03,1
P0A7Q6,P75838,0
P0A7Q6,P75864,0
P0A7Q6,P25714,0
P0A7Q6,P0ABH0,0
P0A7Q6,P36929,0
P0A7Q6,P22523,0
P0A7Q6,Q46925,0
P0A7Q6,P0A6Y8,0
P0A7Q6,P29745,0
P0A7Q6,P0A6B7,0
P0A7Q6,P77425,0
P0A7Q6,P21507,0
P0A7Q6,P21693,0
P0A7Q6,P0A821,0
P0A7Q6,P33225,0
P0A7Q6,P0ABZ6,0
P0A7Q6,P30015,0
P0A7Q6,P43329,1
P0A7Q6,P05055,1
Q99380,P16661,0
Q99380,P26309,0
Q99380,P30777,0
Q99380,P33307,0
P0CX86,P49704,0
Q99380,P48837,0
Q99380,P0CS90,0
P0CX86,P47117,0
Q3E843,P04821,0
Q99380,P04821,0
Q99380,Q03654,0
Q99380,P40991,0
Q99380,P53886,0
Q99380,P53878,1
Q99380,P41812,0
Q99380,P20095,0
Q99380,Q08162,0
Q99380,Q99189,0
Q99380,P53549,0
Q99380,O13297,0
Q99380,Q06106,0
Q99380,P07866,0
Q99380,P25656,1
Q99380,Q01477,0
Q99380,P09624,0
Q99380,P32792,0
Q99380,P38713,1
Q99380,P38810,0
Q99380,P38698,0
Q3E843,P36041,0
Q99380,Q12509,0
Q99380,P37370,0
Q99380,P38631,0
Q99380,Q01080,0
Q99380,P53741,0
Q99380,P32266,0
Q3E843,Q08645,0
Q99380,P33300,0
Q99380,Q08972,0
Q99380,Q12495,0
Q99380,P27636,0
P0CX86,P38206,0
P0CX86,P38206,0
Q99380,P24583,0
Q99380,P14180,0
Q99380,P12385,0
Q99380,P17967,0
P0CX86,P25382,0
Q99380,P25655,0
Q99380,P32325,0
Q3E843,P40970,0
P0CX86,P06101,0
Q99380,P38994,0
Q99380,P49018,0
Q99380,P33298,0
Q99380,P33767,0
Q99380,P39940,0
Q99380,P40094,0
Q99380,P32639,0
Q99380,P43609,0
Q99380,P39007,0
P0CX86,P10961,0
Q99380,P53115,0
Q99380,P39927,0
Q99380,P00958,0
Q99380,P38770,0
Q99380,P38873,0
Q99380,P38875,0
Q99380,P38883,0
Q99380,P04801,0
P0CX86,P40498,0
Q99380,P39076,0
Q99380,P32521,0
Q99380,P41543,0
Q99380,P47079,0
P0CX86,P47077,0
Q99380,P16474,0
P0CX86,P47045,0
Q99380,P47027,0
Q99380,P47088,0
P0CX86,P0CS90,0
Q99380,P40413,0
Q99380,P47117,0
Q99380,P32458,0
Q3E843,P20484,0
Q99380,P35728,0
P0CX86,P36146,0
Q99380,P36146,0
Q99380,Q07830,0
P0CX86,Q07830,0
Q3E843,P19263,0
Q99380,Q12102,0
Q99380,Q06142,0
Q99380,Q06078,0
Q99380,Q03103,0
Q99380,P40969,0
Q99380,Q03660,0
Q99380,P11745,0
Q99380,P06786,0
Q3E843,P53919,0
Q99380,P53901,0
Q99380,Q02821,0
P0CX86,P11938,0
P0CX86,Q08287,0
P0CX86,P20449,0
P0CX86,Q02792,0
Q99380,Q08444,0
P0CX86,Q12196,0
Q99380,Q12446,0
Q99380,P06634,0
Q99380,P14906,0
P0CX86,P53549,0
Q99380,P48415,0
P0CX86,Q08965,0
Q99380,P15303,0
P0CX86,P18409,0
Q99380,P31385,0
Q99380,P22209,0
Q99380,P32790,0
Q99380,P34226,0
Q99380,P38179,0
Q99380,P38217,0
Q99380,P29465,0
Q99380,P38273,0
Q99380,P29366,0
Q99380,P38138,0
Q99380,P38339,0
P0CX86,P38348,0
Q99380,P25641,0
Q99380,Q12457,0
Q99380,P38953,0
Q99380,Q01589,0
P0CX86,P46674,0
Q99380,Q03983,0
P0CX86,P42073,0
Q99380,Q04924,0
Q99380,P50108,0
Q99380,P52918,0
Q99380,P39743,0
Q99380,Q04175,0
Q99380,P16151,0
Q99380,P39904,0
Q99380,P23643,0
Q99380,P32629,0
P0CX86,P32622,0
P0CX86,P32611,0
Q99380,P39106,0
P0CX86,P18494,0
Q99380,P34756,0
Q99380,P53008,0
Q99380,P38932,0
Q99380,Q00362,0
Q99380,P53059,0
Q99380,P53203,0
P0CX86,P53046,0
Q99380,P32893,0
Q99380,P46949,0
P0CX86,P42934,0
Q99380,P50077,0
Q99380,P50076,0
Q99380,Q00772,0
Q99380,P32361,0
P0CX86,P38810,0
P0CX86,P22140,0
Q99380,P38867,0
Q99380,P40557,0
Q99380,P07278,0
P0CX86,P40187,0
Q99380,P21657,0
Q99380,Q01389,0
Q99380,P47124,0
Q99380,P47154,0
Q99380,P34243,0
P0CX86,P36096,0
Q99380,P35732,0
P0CX86,P36016,0
P0CX86,Q01802,0
Q99380,P33401,0
Q99380,P36041,0
Q99380,P36114,0
Q99380,P36122,0
Q99380,Q02455,0
Q99380,Q07798,0
Q99380,P32353,0
Q99380,Q12150,0
Q99380,P51862,0
Q99380,Q06696,0
Q99380,Q06412,0
Q99380,Q06200,0
Q99380,P54787,0
Q99380,Q03735,0
Q99380,Q03162,0
Q99380,Q03795,0
P0CX86,P38920,0
Q99380,Q05031,0
P0CX86,P12695,0
P0CX86,P53938,0
Q99380,P34761,0
Q99380,P53868,0
Q99380,P41821,0
Q99380,P48563,0
Q99380,P32561,0
Q99380,P27514,0
Q99380,P53730,0
Q99380,P22579,0
Q99380,Q08144,0
Q99380,Q12001,0
Q99380,P54867,0
Q99380,P53687,0
Q99380,P40351,0
Q99380,Q92331,0
Q99380,Q08484,0
Q99380,P32913,0
Q99380,Q08748,0
Q99380,Q12194,0
P0CX86,P48582,0
Q99380,P39011,0
Q99380,Q08951,0
Q99380,Q12527,0
Q99380,Q06836,0
Q99380,P49573,0
P0CX86,P47134,1
P34165,P47134,1
Q3E767,P32353,0
Q99380,P32353,0
Q8TGU1,P32353,0
Q8TGV0,P32353,0
P63313,Q12805,1
P63313,Q9NRW7,1
P63313,Q9BZL6,1
Q9P776,O14133,0
